Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region
KM-6720,Kunst Miller,Consumer,Kashan,Esfahan,Iran,,EMEA,EMEA
KN-16390,Katherine Nockton,Corporate,Kwinana,Western Australia,Australia,45503.0,APAC,Oceania
KN-16450,Kean Nguyen,Corporate,Perth,Western Australia,Australia,90278.0,APAC,Oceania
KN-16705,Kristina Nunn,Home Office,Sydney,New South Wales,Australia,98105.0,APAC,Oceania
KN-6390,Katherine Nockton,Corporate,Dayr az Zawr,Dayr Az Zawr,Syria,,EMEA,EMEA
KN-6450,Kean Nguyen,Corporate,Kumasi,Ashanti,Ghana,,Africa,Africa
KN-6705,Kristina Nunn,Home Office,Hamadan,Hamadan,Iran,,EMEA,EMEA
KS-16300,Karen Seio,Corporate,Adelaide,South Australia,Australia,27604.0,APAC,Oceania
KS-6300,Karen Seio,Corporate,Khorramabad,Lorestan,Iran,,EMEA,EMEA
KT-16465,Kean Takahito,Consumer,Glendale,Arizona,United States,85301.0,US,West
KT-16480,Kean Thornton,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East
KT-6465,Kean Takahito,Consumer,Mykolayiv,Mykolayiv,Ukraine,,EMEA,EMEA
KT-6480,Kean Thornton,Consumer,Mahajanga,Boeny,Madagascar,,Africa,Africa
KW-16435,Katrina Willman,Consumer,Florence,Kentucky,United States,41042.0,US,South
KW-16570,Kelly Williams,Consumer,Wigan,England,United Kingdom,63122.0,EU,North
KW-6435,Katrina Willman,Consumer,Lusaka,Lusaka,Zambia,,Africa,Africa
KW-6570,Kelly Williams,Consumer,Brasov,Brasov,Romania,,EMEA,EMEA
LA-16780,Laura Armstrong,Corporate,Palembang,Sumatera Selatan,Indonesia,48205.0,APAC,Southeast Asia
LA-6780,Laura Armstrong,Corporate,Lugoj,Timis,Romania,,EMEA,EMEA
LB-16735,Larry Blacks,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,90032.0,LATAM,Caribbean
LB-16795,Laurel Beltran,Home Office,Edinburgh,Scotland,United Kingdom,81001.0,EU,North
LB-6735,Larry Blacks,Consumer,Ruda Slaska,Silesia,Poland,,EMEA,EMEA
LB-6795,Laurel Beltran,Home Office,Vienna,Vienna,Austria,,EMEA,EMEA
LC-16870,Lena Cacioppo,Consumer,Nice,Provence-Alpes-Côte d'Azur,France,94109.0,EU,Central
LC-16885,Lena Creighton,Consumer,New York City,New York,United States,10009.0,US,East
LC-16930,Linda Cazamias,Corporate,Sparks,Nevada,United States,89431.0,US,West
LC-16960,Lindsay Castell,Home Office,San Diego,California,United States,92037.0,US,West
LC-17050,Liz Carlisle,Consumer,Auckland,Auckland,New Zealand,40475.0,APAC,Oceania
LC-17140,Logan Currie,Consumer,New York City,New York,United States,10035.0,US,East
LC-6870,Lena Cacioppo,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA
LC-6885,Lena Creighton,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
LC-6930,Linda Cazamias,Corporate,Torbali,Izmir,Turkey,,EMEA,EMEA
LC-6960,Lindsay Castell,Home Office,Lome,Maritime,Togo,,Africa,Africa
LC-7050,Liz Carlisle,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
LC-7140,Logan Currie,Consumer,Surrey,British Columbia,Canada,,Canada,Canada
LD-16855,Lela Donovan,Corporate,Saint-Laurent-du-Var,Provence-Alpes-Côte d'Azur,France,60653.0,EU,Central
LD-17005,Lisa DeCherney,Consumer,New York City,New York,United States,10011.0,US,East
LD-6855,Lela Donovan,Corporate,Pretoria,Gauteng,South Africa,,Africa,Africa
LD-7005,Lisa DeCherney,Consumer,Rasht,Gilan,Iran,,EMEA,EMEA
LE-16810,Laurel Elliston,Consumer,Hobart,Tasmania,Australia,90604.0,APAC,Oceania
LE-6810,Laurel Elliston,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
LF-17185,Luke Foster,Consumer,San Antonio,Texas,United States,78207.0,US,Central
LF-7185,Luke Foster,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,,Africa,Africa
LH-16750,Larry Hughes,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,28205.0,LATAM,Caribbean
LH-16900,Lena Hernandez,Consumer,Valparaíso de Goiás,Goiás,Brazil,31907.0,LATAM,South
LH-17020,Lisa Hazard,Consumer,Anshan,Liaoning,China,80027.0,APAC,North Asia
LH-17155,Logan Haushalter,Consumer,Le Bouscat,Aquitaine,France,75081.0,EU,Central
LH-6750,Larry Hughes,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
LH-6900,Lena Hernandez,Consumer,Luanda,Luanda,Angola,,Africa,Africa
LH-7020,Lisa Hazard,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
LH-7155,Logan Haushalter,Consumer,Sumy,Sumy,Ukraine,,EMEA,EMEA
LL-16840,Lauren Leatherbury,Consumer,Waynesboro,Virginia,United States,22980.0,US,South
LL-6840,Lauren Leatherbury,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
LM-17065,Liz MacKendrick,Consumer,Jiaozuo,Henan,China,45503.0,APAC,North Asia
LM-7065,Liz MacKendrick,Consumer,Doha,Ad Dawhah,Qatar,,EMEA,EMEA
LO-17170,Lori Olson,Corporate,Sindelfingen,Baden-Württemberg,Germany,23434.0,EU,Central
LO-7170,Lori Olson,Corporate,Nairobi,Nairobi,Kenya,,Africa,Africa
LP-17080,Liz Pelletier,Consumer,Melbourne,Victoria,Australia,94110.0,APAC,Oceania
LP-17095,Liz Preis,Consumer,Aurora,Illinois,United States,60505.0,US,Central
LP-7080,Liz Pelletier,Consumer,Foumban,Ouest,Cameroon,,Africa,Africa
LP-7095,Liz Preis,Consumer,Takestan,Qazvin,Iran,,EMEA,EMEA
LR-16915,Lena Radford,Consumer,Gorakhpur,Haryana,India,27707.0,APAC,Central Asia
LR-17035,Lisa Ryan,Corporate,Hamburg,Hamburg,Germany,19134.0,EU,Central
LR-6915,Lena Radford,Consumer,Turgutlu,Manisa,Turkey,,EMEA,EMEA
LR-7035,Lisa Ryan,Corporate,Antananarivo,Analamanga,Madagascar,,Africa,Africa
LS-16945,Linda Southworth,Corporate,Tegal,Jawa Tengah,Indonesia,80219.0,APAC,Southeast Asia
LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,United States,21215.0,US,East
LS-17200,Luke Schmidt,Corporate,Deuil-la-Barre,Ile-de-France,France,71854.0,EU,Central
LS-17230,Lycoris Saunders,Consumer,Tlalnepantla,México,Mexico,75051.0,LATAM,North
LS-17245,Lynn Smith,Consumer,Zapopan,Jalisco,Mexico,94110.0,LATAM,North
LS-6945,Linda Southworth,Corporate,Alexandria,Al Iskandariyah,Egypt,,Africa,Africa
LS-6975,Lindsay Shagiari,Home Office,Mississauga,Ontario,Canada,,Canada,Canada
LS-7200,Luke Schmidt,Corporate,Ostrava,Moravian-Silesian,Czech Republic,,EMEA,EMEA
LS-7230,Lycoris Saunders,Consumer,Niamey,Niamey,Niger,,Africa,Africa
LS-7245,Lynn Smith,Consumer,Atakpame,Plateaux,Togo,,Africa,Africa
LT-16765,Larry Tron,Consumer,Rome,Lazio,Italy,80027.0,EU,South
LT-17110,Liz Thompson,Consumer,Hamburg,Hamburg,Germany,72209.0,EU,Central
LT-6765,Larry Tron,Consumer,Durban,Kwazulu-natal,South Africa,,Africa,Africa
LT-7110,Liz Thompson,Consumer,Pretoria,Gauteng,South Africa,,Africa,Africa
LW-16825,Laurel Workman,Corporate,Nasik,Maharashtra,India,10024.0,APAC,Central Asia
LW-16990,Lindsay Williams,Corporate,Henderson,Nevada,United States,89015.0,US,West
LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,United States,23464.0,US,South
LW-17215,Luke Weiss,Consumer,New York City,New York,United States,10035.0,US,East
LW-6825,Laurel Workman,Corporate,Zahedan,Sistan Va Baluchestan,Iran,,EMEA,EMEA
LW-6990,Lindsay Williams,Corporate,Mosul,Ninawa,Iraq,,EMEA,EMEA
LW-7125,Liz Willingham,Consumer,Mombasa,Coast,Kenya,,Africa,Africa
LW-7215,Luke Weiss,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa
MA-17560,Matt Abelman,Home Office,New York City,New York,United States,10024.0,US,East
MA-17995,Michelle Arnett,Home Office,Duisburg,North Rhine-Westphalia,Germany,82001.0,EU,Central
MA-7560,Matt Abelman,Home Office,Mamak,Ankara,Turkey,,EMEA,EMEA
MA-7995,Michelle Arnett,Home Office,Luanda,Luanda,Angola,,Africa,Africa
MB-17305,Maria Bertelson,Consumer,Sydney,New South Wales,Australia,10009.0,APAC,Oceania
MB-18085,Mick Brown,Consumer,Hamilton,Waikato,New Zealand,28205.0,APAC,Oceania
MB-7305,Maria Bertelson,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
MB-8085,Mick Brown,Consumer,Budapest,Budapest,Hungary,,EMEA,EMEA
MC-17275,Marc Crier,Consumer,Lille,Nord-Pas-de-Calais,France,99301.0,EU,Central
MC-17425,Mark Cousins,Corporate,Mobile,Alabama,United States,36608.0,US,South
MC-17575,Matt Collins,Consumer,Joinville,Santa Catarina,Brazil,98103.0,LATAM,South
MC-17590,Matt Collister,Corporate,Chimaltenango,Chimaltenango,Guatemala,76017.0,LATAM,Central
MC-17605,Matt Connell,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,77070.0,LATAM,Caribbean
MC-17635,Matthew Clasen,Corporate,Santa Cruz de Barahona,Barahona,Dominican Republic,90032.0,LATAM,Caribbean
MC-17845,Michael Chen,Consumer,Gwalior,Madhya Pradesh,India,89031.0,APAC,Central Asia
MC-18100,Mick Crebagga,Consumer,Sevran,Ile-de-France,France,79907.0,EU,Central
MC-18130,Mike Caudle,Corporate,Comodoro Rivadavia,Chubut,Argentina,90004.0,LATAM,South
MC-7275,Marc Crier,Consumer,Luts'k,Volyn,Ukraine,,EMEA,EMEA
MC-7425,Mark Cousins,Corporate,Enugu,Enugu,Nigeria,,Africa,Africa
MC-7575,Matt Collins,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
MC-7590,Matt Collister,Corporate,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
MC-7605,Matt Connell,Corporate,Tallinn,Harjumaa,Estonia,,EMEA,EMEA
MC-7635,Matthew Clasen,Corporate,Cairo,Al Qahirah,Egypt,,Africa,Africa
MC-7845,Michael Chen,Consumer,Katowice,Silesia,Poland,,EMEA,EMEA
MC-8100,Mick Crebagga,Consumer,Khorramabad,Lorestan,Iran,,EMEA,EMEA
MC-8130,Mike Caudle,Corporate,Baghdad,Baghdad,Iraq,,EMEA,EMEA
MD-17350,Maribeth Dona,Consumer,Medellín,Antioquia,Colombia,92804.0,LATAM,South
MD-17860,Michael Dominguez,Corporate,Sydney,New South Wales,Australia,46203.0,APAC,Oceania
MD-7350,Maribeth Dona,Consumer,Kigali,Kigali,Rwanda,,Africa,Africa
MD-7860,Michael Dominguez,Corporate,Poltava,Poltava,Ukraine,,EMEA,EMEA
ME-17320,Maria Etezadi,Home Office,Stoke-on-Trent,England,United Kingdom,42420.0,EU,North
ME-17725,Max Engle,Consumer,Dallas,Texas,United States,75220.0,US,Central
ME-18010,Michelle Ellison,Corporate,Paris,Ile-de-France,France,94122.0,EU,Central
ME-7320,Maria Etezadi,Home Office,Casablanca,Grand Casablanca,Morocco,,Africa,Africa
ME-7725,Max Engle,Consumer,Osh,Osh,Kyrgyzstan,,EMEA,EMEA
ME-8010,Michelle Ellison,Corporate,Bandundu,Bandundu,Democratic Republic of the Congo,,Africa,Africa
MF-17665,Maureen Fritzler,Corporate,Chaoyang,Jilin,China,85023.0,APAC,North Asia
MF-18250,Monica Federle,Corporate,Argenteuil,Ile-de-France,France,72209.0,EU,Central
MF-7665,Maureen Fritzler,Corporate,Kerman,Kerman,Iran,,EMEA,EMEA
MF-8250,Monica Federle,Corporate,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,,EMEA,EMEA
MG-17650,Matthew Grinstein,Home Office,Lunel,Languedoc-Roussillon,France,44107.0,EU,Central
MG-17680,Maureen Gastineau,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,90049.0,APAC,Southeast Asia
MG-17695,Maureen Gnade,Consumer,Turin,Piedmont,Italy,14215.0,EU,South
MG-17875,Michael Grace,Home Office,Wagga Wagga,New South Wales,Australia,60505.0,APAC,Oceania
MG-17890,Michael Granlund,Home Office,Lahore,Punjab,Pakistan,21215.0,APAC,Central Asia
MG-18145,Mike Gockenbach,Consumer,Bhilwara,Rajasthan,India,90045.0,APAC,Central Asia
MG-18205,Mitch Gastineau,Corporate,Thane,Maharashtra,India,32216.0,APAC,Central Asia
MG-7650,Matthew Grinstein,Home Office,Roodepoort,Gauteng,South Africa,,Africa,Africa
MG-7680,Maureen Gastineau,Home Office,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA
MG-7695,Maureen Gnade,Consumer,Mecca,Makkah,Saudi Arabia,,EMEA,EMEA
MG-7875,Michael Grace,Home Office,Arusha,Arusha,Tanzania,,Africa,Africa
MG-7890,Michael Granlund,Home Office,Istanbul,Istanbul,Turkey,,EMEA,EMEA
MG-8145,Mike Gockenbach,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,,Africa,Africa
MG-8205,Mitch Gastineau,Corporate,Cape Town,Western Cape,South Africa,,Africa,Africa
MH-17290,Marc Harrigan,Home Office,Singapore,Singapore,Singapore,19140.0,APAC,Southeast Asia
MH-17440,Mark Haberlin,Corporate,Qingdao,Shandong,China,77036.0,APAC,North Asia
MH-17455,Mark Hamilton,Consumer,Greenwood,Indiana,United States,46142.0,US,Central
MH-17620,Matt Hagelstein,Corporate,San Francisco,California,United States,94110.0,US,West
MH-17785,Maya Herman,Corporate,Bandung,Jawa Barat,Indonesia,92105.0,APAC,Southeast Asia
MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,United States,70506.0,US,South
MH-18115,Mick Hernandez,Home Office,Kozhikode,Kerala,India,43130.0,APAC,Central Asia
MH-7290,Marc Harrigan,Home Office,Antananarivo,Analamanga,Madagascar,,Africa,Africa
MH-7440,Mark Haberlin,Corporate,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,,Africa,Africa
MH-7455,Mark Hamilton,Consumer,Rybnik,Silesia,Poland,,EMEA,EMEA
MH-7620,Matt Hagelstein,Corporate,Constanta,Constanta,Romania,,EMEA,EMEA
MH-7785,Maya Herman,Corporate,Soweto,Gauteng,South Africa,,Africa,Africa
MH-8025,Michelle Huthwaite,Consumer,Korhogo,Savanes,Cote d'Ivoire,,Africa,Africa
MH-8115,Mick Hernandez,Home Office,Bo,Southern,Sierra Leone,,Africa,Africa
MJ-17740,Max Jones,Consumer,San Diego,California,United States,92037.0,US,West
MJ-7740,Max Jones,Consumer,Abidjan,Lagunes,Cote d'Ivoire,,Africa,Africa
MK-17905,Michael Kennedy,Corporate,Rockford,Illinois,United States,61107.0,US,Central
MK-18160,Mike Kennedy,Consumer,Mangalore,Karnataka,India,23602.0,APAC,Central Asia
MK-7905,Michael Kennedy,Corporate,Gdynia,Pomerania,Poland,,EMEA,EMEA
MK-8160,Mike Kennedy,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
ML-17395,Marina Lichtenstein,Corporate,Jakarta,Jakarta,Indonesia,4401.0,APAC,Southeast Asia
ML-17410,Maris LaWare,Consumer,Camagüey,Camagüey,Cuba,6824.0,LATAM,Caribbean
ML-17755,Max Ludwig,Home Office,Clichy-sous-Bois,Ile-de-France,France,43615.0,EU,Central
ML-18040,Michelle Lonsdale,Corporate,Brisbane,Queensland,Australia,87105.0,APAC,Oceania
ML-18265,Muhammed Lee,Consumer,Leipzig,Saxony,Germany,98103.0,EU,Central
ML-7395,Marina Lichtenstein,Corporate,Vlore,Vlorë,Albania,,EMEA,EMEA
ML-7410,Maris LaWare,Consumer,Eskisehir,Eskisehir,Turkey,,EMEA,EMEA
ML-7755,Max Ludwig,Home Office,Soweto,Gauteng,South Africa,,Africa,Africa
ML-8040,Michelle Lonsdale,Corporate,Abidjan,Lagunes,Cote d'Ivoire,,Africa,Africa
ML-8265,Muhammed Lee,Consumer,Libreville,Estuaire,Gabon,,Africa,Africa
MM-17260,Magdelene Morse,Consumer,Tianjin,Tianjin,China,43229.0,APAC,North Asia
MM-17920,Michael Moore,Consumer,Sanya,Hainan,China,23320.0,APAC,North Asia
MM-18055,Michelle Moray,Consumer,Herford,North Rhine-Westphalia,Germany,60610.0,EU,Central
MM-18280,Muhammed MacIntyre,Corporate,Bremen,Bremen,Germany,98103.0,EU,Central
MM-7260,Magdelene Morse,Consumer,Jizan,Jizan,Saudi Arabia,,EMEA,EMEA
MM-7920,Michael Moore,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
MM-8055,Michelle Moray,Consumer,Makhachkala,Dagestan,Russia,,EMEA,EMEA
MM-8280,Muhammed MacIntyre,Corporate,Ufa,Bashkortostan,Russia,,EMEA,EMEA
MN-17935,Michael Nguyen,Consumer,Hefei,Anhui,China,10009.0,APAC,North Asia
MN-7935,Michael Nguyen,Consumer,Kopeysk,Chelyabinsk,Russia,,EMEA,EMEA
MO-17500,Mary O'Rourke,Consumer,Aachen,North Rhine-Westphalia,Germany,75056.0,EU,Central
MO-17800,Meg O'Connel,Home Office,Hamamatsu,Shizuoka,Japan,30076.0,APAC,North Asia
MO-17950,Michael Oakman,Consumer,Rome,Lazio,Italy,75220.0,EU,South
MO-7500,Mary O'Rourke,Consumer,Pretoria,Gauteng,South Africa,,Africa,Africa
MO-7800,Meg O'Connel,Home Office,Arzgir,Stavropol',Russia,,EMEA,EMEA
MO-7950,Michael Oakman,Consumer,Fes,Fès-Boulemane,Morocco,,Africa,Africa
MP-17470,Mark Packer,Home Office,New York City,New York,United States,10035.0,US,East
MP-17965,Michael Paige,Corporate,Hanoi,Th? Dô Hà N?i,Vietnam,10011.0,APAC,Southeast Asia
MP-18175,Mike Pelletier,Home Office,Perth,Western Australia,Australia,10009.0,APAC,Oceania
MP-7470,Mark Packer,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa
MP-7965,Michael Paige,Corporate,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
MP-8175,Mike Pelletier,Home Office,Port Elizabeth,Eastern Cape,South Africa,,Africa,Africa
MR-17545,Mathew Reese,Home Office,Jodhpur,Rajasthan,India,10024.0,APAC,Central Asia
MR-7545,Mathew Reese,Home Office,Mbandaka,Equateur,Democratic Republic of the Congo,,Africa,Africa
MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,United States,90045.0,US,West
MS-17530,MaryBeth Skach,Consumer,Melbourne,Victoria,Australia,98105.0,APAC,Oceania
MS-17710,Maurice Satty,Consumer,Bath,England,United Kingdom,36830.0,EU,North
MS-17770,Maxwell Schwartz,Consumer,Burnley,England,United Kingdom,98105.0,EU,North
MS-17830,Melanie Seite,Consumer,London,England,United Kingdom,21215.0,EU,North
MS-17980,Michael Stewart,Corporate,Munster,Lower Saxony,Germany,19134.0,EU,Central
MS-7365,Maribeth Schnelling,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
MS-7530,MaryBeth Skach,Consumer,Antananarivo,Analamanga,Madagascar,,Africa,Africa
MS-7710,Maurice Satty,Consumer,Baghdad,Baghdad,Iraq,,EMEA,EMEA
MS-7770,Maxwell Schwartz,Consumer,Andijon,Andijan,Uzbekistan,,EMEA,EMEA
MS-7830,Melanie Seite,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
MS-7980,Michael Stewart,Corporate,Voronezh,Voronezh,Russia,,EMEA,EMEA
MT-17815,Meg Tillman,Consumer,Nantes,Pays de la Loire,France,39212.0,EU,Central
MT-18070,Michelle Tran,Home Office,Rueil-Malmaison,Ile-de-France,France,90045.0,EU,Central
MT-7815,Meg Tillman,Consumer,Arak,Markazi,Iran,,EMEA,EMEA
MT-8070,Michelle Tran,Home Office,Girga,Suhaj,Egypt,,Africa,Africa
MV-17485,Mark Van Huff,Consumer,Saint-Chamond,Rhône-Alpes,France,85204.0,EU,Central
MV-18190,Mike Vittorini,Consumer,Raleigh,North Carolina,United States,27604.0,US,South
MV-7485,Mark Van Huff,Consumer,Ndola,Copperbelt,Zambia,,Africa,Africa
MV-8190,Mike Vittorini,Consumer,Port Elizabeth,Eastern Cape,South Africa,,Africa,Africa
MW-18220,Mitch Webber,Consumer,Geraldton,Western Australia,Australia,10011.0,APAC,Oceania
MW-18235,Mitch Willingham,Corporate,Virginia Beach,Virginia,United States,23464.0,US,South
MW-8220,Mitch Webber,Consumer,Mecca,Makkah,Saudi Arabia,,EMEA,EMEA
MW-8235,Mitch Willingham,Corporate,Kramators'k,Donetsk,Ukraine,,EMEA,EMEA
MY-17380,Maribeth Yedwab,Corporate,Bergen,Hordaland,Norway,80134.0,EU,North
MY-18295,Muhammed Yedwab,Corporate,Matagalpa,Matagalpa,Nicaragua,43229.0,LATAM,Central
MY-7380,Maribeth Yedwab,Corporate,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
MY-8295,Muhammed Yedwab,Corporate,Al Mahallah al Kubra,Al Gharbiyah,Egypt,,Africa,Africa
MZ-17335,Maria Zettner,Home Office,Malakoff,Ile-de-France,France,92024.0,EU,Central
MZ-17515,Mary Zewe,Corporate,Landskrona,Skåne,Sweden,98115.0,EU,North
MZ-7335,Maria Zettner,Home Office,Brest,Brest,Belarus,,EMEA,EMEA
MZ-7515,Mary Zewe,Corporate,Shiraz,Fars,Iran,,EMEA,EMEA
NB-18580,Nicole Brennan,Corporate,Phnom Penh,Phnom Penh,Cambodia,71111.0,APAC,Southeast Asia
NB-18655,Nona Balk,Corporate,Hamburg,Hamburg,Germany,19134.0,EU,Central
NB-8580,Nicole Brennan,Corporate,Montréal,Quebec,Canada,,Canada,Canada
NB-8655,Nona Balk,Corporate,Izmir,Izmir,Turkey,,EMEA,EMEA
NC-18340,Nat Carroll,Consumer,Melbourne,Victoria,Australia,48911.0,APAC,Oceania
NC-18415,Nathan Cano,Consumer,Houston,Texas,United States,77095.0,US,Central
NC-18535,Nick Crebassa,Corporate,Monterrey,Nuevo León,Mexico,94122.0,LATAM,North
NC-18625,Noah Childs,Corporate,Newcastle,New South Wales,Australia,80013.0,APAC,Oceania
NC-8340,Nat Carroll,Consumer,Monrovia,Montserrado,Liberia,,Africa,Africa
NC-8415,Nathan Cano,Consumer,L'viv,L'viv,Ukraine,,EMEA,EMEA
NC-8535,Nick Crebassa,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
NC-8625,Noah Childs,Corporate,Nzerekore,Nzérékoré,Guinea,,Africa,Africa
ND-18370,Natalie DeCherney,Consumer,New York City,New York,United States,10035.0,US,East
ND-18460,Neil Ducich,Corporate,Managua,Managua,Nicaragua,10550.0,LATAM,Central
ND-8370,Natalie DeCherney,Consumer,Timisoara,Timis,Romania,,EMEA,EMEA
ND-8460,Neil Ducich,Corporate,Bamako,Bamako,Mali,,Africa,Africa
NF-18385,Natalie Fritzler,Consumer,Graz,Styria,Austria,43055.0,EU,Central
NF-18475,Neil Französisch,Home Office,Moers,North Rhine-Westphalia,Germany,68104.0,EU,Central
NF-18595,Nicole Fjeld,Home Office,Kunming,Yunnan,China,95928.0,APAC,North Asia
NF-8385,Natalie Fritzler,Consumer,Lusaka,Lusaka,Zambia,,Africa,Africa
NF-8475,Neil Französisch,Home Office,Bissau,Bissau,Guinea-Bissau,,Africa,Africa
NF-8595,Nicole Fjeld,Home Office,Algiers,Alger,Algeria,,Africa,Africa
NG-18355,Nat Gilpin,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,43055.0,LATAM,Caribbean
NG-18430,Nathan Gelder,Consumer,Cambridge,England,United Kingdom,78745.0,EU,North
NG-8355,Nat Gilpin,Corporate,Monrovia,Montserrado,Liberia,,Africa,Africa
NG-8430,Nathan Gelder,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA
NH-18610,Nicole Hansen,Corporate,Wellington,Wellington,New Zealand,30076.0,APAC,Oceania
NH-8610,Nicole Hansen,Corporate,North York,Ontario,Canada,,Canada,Canada
NK-18490,Neil Knudson,Home Office,Brisbane,Queensland,Australia,19140.0,APAC,Oceania
NK-8490,Neil Knudson,Home Office,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
NL-18310,Nancy Lomonaco,Home Office,Christchurch,Canterbury,New Zealand,94526.0,APAC,Oceania
NL-8310,Nancy Lomonaco,Home Office,Asyut,Asyut,Egypt,,Africa,Africa
NM-18445,Nathan Mautz,Home Office,Shenzhen,Guangdong,China,10024.0,APAC,North Asia
NM-18520,Neoma Murray,Consumer,Vigo,Galicia,Spain,90045.0,EU,South
NM-8445,Nathan Mautz,Home Office,Constanta,Constanta,Romania,,EMEA,EMEA
NM-8520,Neoma Murray,Consumer,Termez,Surxondaryo,Uzbekistan,,EMEA,EMEA
NP-18325,Naresj Patel,Consumer,Juárez,Chihuahua,Mexico,10024.0,LATAM,North
NP-18670,Nora Paige,Consumer,Lakewood,New Jersey,United States,8701.0,US,East
NP-18685,Nora Pelletier,Home Office,Indianapolis,Indiana,United States,46203.0,US,Central
NP-18700,Nora Preis,Consumer,Fresno,California,United States,93727.0,US,West
NP-8325,Naresj Patel,Consumer,Zabol,Sistan Va Baluchestan,Iran,,EMEA,EMEA
NP-8670,Nora Paige,Consumer,Johannesburg,Gauteng,South Africa,,Africa,Africa
NP-8685,Nora Pelletier,Home Office,Pretoria,Gauteng,South Africa,,Africa,Africa
NP-8700,Nora Preis,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA
NR-18550,Nick Radford,Consumer,Shantou,Guangdong,China,8861.0,APAC,North Asia
NR-8550,Nick Radford,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
NS-18505,Neola Schneider,Consumer,Cartagena,Bolívar,Colombia,19140.0,LATAM,South
NS-18640,Noel Staavos,Corporate,Christchurch,Canterbury,New Zealand,43229.0,APAC,Oceania
NS-8505,Neola Schneider,Consumer,Kano,Kano,Nigeria,,Africa,Africa
NS-8640,Noel Staavos,Corporate,Sanandaj,Kordestan,Iran,,EMEA,EMEA
NW-18400,Natalie Webber,Consumer,San Luis Potosí,San Luis Potosí,Mexico,10024.0,LATAM,North
NW-8400,Natalie Webber,Consumer,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,,EMEA,EMEA
NZ-18565,Nick Zandusky,Home Office,Paris,Ile-de-France,France,94110.0,EU,Central
NZ-8565,Nick Zandusky,Home Office,Baghdad,Baghdad,Iraq,,EMEA,EMEA
ON-18715,Odella Nelson,Corporate,Muret,Midi-Pyrénées,France,27217.0,EU,Central
ON-8715,Odella Nelson,Corporate,Batman,Batman,Turkey,,EMEA,EMEA
OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,United States,18018.0,US,East
OT-8730,Olvera Toch,Consumer,Constantine,Constantine,Algeria,,Africa,Africa
PA-19060,Pete Armstrong,Home Office,Halle,Saxony-Anhalt,Germany,47374.0,EU,Central
PA-9060,Pete Armstrong,Home Office,Johannesburg,Gauteng,South Africa,,Africa,Africa
PB-18805,Patrick Bzostek,Home Office,Managua,Managua,Nicaragua,98115.0,LATAM,Central
PB-19105,Peter Bühler,Consumer,Orange,New South Wales,Australia,77095.0,APAC,Oceania
PB-19150,Philip Brown,Consumer,Buenos Aires,Buenos Aires,Argentina,90004.0,LATAM,South
